CustomerID,FirstName,LastName,Email,Age,Gender,Country,City,Segment,RegistrationDate,TenureDays,IsActive,TotalOrders,TotalRevenue,TotalNetRevenue,AvgOrderValue,MaxOrderValue,TotalQuantity,UniqueCategories,FirstPurchaseDate,LastPurchaseDate,DaysSinceLastPurchase,OrderFrequencyPerMonth,CLV,TotalTransactions,TotalTransactionAmount,AvgTransactionAmount,RevenueTier,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,IsChurned,ChurnProbability,ChurnPrediction,ChurnRiskBand,ETLTimestamp,RevenuePerDay,IsHighValue,IsNewCustomer,ExportDate
CUST00264,Mason,Robinson,mason.robinson263@example.com,72,Female,Italy,City_13,Startup,2022-06-19 17:50:41,925,True,2.0,6882.76,6863.5,3441.38,5606.1,45.0,2.0,2024-03-29 08:57:32,2024-12-19 09:51:11,11.0,0.22,27306.6,5.0,3882.94,776.59,High,5,1,2,8,New Customer,0,0.12,0,Low,2026-05-07 22:22:23.740018,7.44,0,0,2026-05-07
CUST00265,Mary,Allen,mary.allen264@example.com,21,Prefer not to say,Germany,City_32,SMB,2023-01-22 06:34:48,708,True,3.0,15819.6,15807.48,5273.2,7167.27,72.0,2.0,2022-04-19 02:10:29,2024-04-09 12:18:49,265.0,0.09,17568.42,7.0,9226.85,1318.12,VIP,1,2,4,7,Need Attention,1,0.99,1,High,2026-05-07 22:22:23.740018,22.34,0,0,2026-05-07
CUST00266,Jennifer,Ramirez,jennifer.ramirez265@example.com,72,Female,Netherlands,City_35,Enterprise,2022-10-25 14:59:44,797,True,3.0,1414.67,1372.29,471.56,654.75,36.0,3.0,2024-02-22 11:05:24,2024-07-27 21:18:13,155.0,0.29,4964.95,6.0,6333.07,1055.51,Medium,2,2,1,5,Lost,1,0.91,1,High,2026-05-07 22:22:23.740018,1.77,0,0,2026-05-07
CUST00267,Charles,Miller,charles.miller266@example.com,28,Male,Italy,City_20,Enterprise,2022-10-23 11:30:07,799,True,3.0,3099.87,3059.32,1033.29,1899.17,22.0,2.0,2024-04-26 06:05:09,2024-10-24 13:19:00,67.0,0.37,13686.93,13.0,15823.41,1217.19,High,4,2,1,7,New Customer,0,0.04,0,Low,2026-05-07 22:22:23.740018,3.88,0,0,2026-05-07
CUST00268,Joseph,Davis,joseph.davis267@example.com,73,Male,Germany,City_12,Startup,2024-04-13 02:10:55,261,True,6.0,19878.4,19851.79,3313.07,8152.65,63.0,4.0,2024-02-14 23:40:10,2024-10-23 13:10:13,68.0,0.57,68234.63,15.0,17497.29,1166.49,VIP,4,5,5,14,Champion,0,0.02,0,Low,2026-05-07 22:22:23.740018,76.16,1,0,2026-05-07
CUST00269,Sophia,Wilson,sophia.wilson268@example.com,34,Male,Netherlands,City_32,Startup,2023-11-28 21:31:31,397,True,3.0,15438.03,15411.93,5146.01,7072.36,46.0,3.0,2024-01-16 23:50:47,2024-12-19 05:44:20,11.0,0.26,48576.56,5.0,4245.98,849.2,VIP,5,2,4,11,New Customer,0,0.04,0,Low,2026-05-07 22:22:23.740018,38.89,0,0,2026-05-07
CUST00270,Jessica,Ramirez,jessica.ramirez269@example.com,55,Male,France,City_3,Individual,2022-08-06 18:22:29,877,True,5.0,3889.99,3804.77,778.0,2479.61,25.0,3.0,2024-09-01 11:55:14,2024-11-18 04:03:28,42.0,1.27,35496.16,13.0,12286.32,945.1,High,4,4,1,9,Need Attention,0,0.03,0,Low,2026-05-07 22:22:23.740018,4.44,0,0,2026-05-07
CUST00271,Karen,Lewis,karen.lewis270@example.com,41,Male,United Kingdom,City_6,Startup,2023-10-18 08:53:15,439,True,1.0,2848.93,2839.0,2848.93,2848.93,12.0,1.0,2024-01-08 09:16:33,2024-01-08 09:16:33,357.0,0.09,8738.31,1.0,420.13,420.13,High,1,1,1,3,Lost,1,1.0,1,High,2026-05-07 22:22:23.740018,6.49,0,0,2026-05-07
CUST00272,Emma,Anderson,emma.anderson271@example.com,22,Prefer not to say,Belgium,City_4,Individual,2022-10-13 00:55:47,809,True,5.0,13628.84,13558.77,2725.77,6191.5,67.0,4.0,2024-01-13 16:55:05,2024-11-22 23:09:00,37.0,0.43,42396.53,13.0,15146.73,1165.13,VIP,4,4,4,12,Champion,0,0.01,0,Low,2026-05-07 22:22:23.740018,16.85,0,0,2026-05-07
CUST00273,Ethan,Clark,ethan.clark272@example.com,69,Female,Italy,City_15,SMB,2023-03-09 16:54:56,662,False,4.0,13607.17,13539.84,3401.79,6673.61,47.0,2.0,2024-05-29 15:32:45,2024-11-10 03:48:23,50.0,0.57,69301.63,9.0,6495.51,721.72,VIP,4,3,4,11,Loyal,0,0.01,0,Low,2026-05-07 22:22:23.740018,20.55,0,0,2026-05-07
CUST00274,Abigail,Perez,abigail.perez273@example.com,51,Female,Spain,City_39,Startup,2023-12-20 16:01:28,376,True,7.0,24333.6,24210.68,3476.23,6420.63,108.0,4.0,2024-01-04 05:31:15,2024-11-19 23:46:34,40.0,0.59,73809.67,23.0,21029.74,914.34,VIP,4,5,5,14,Champion,0,0.0,0,Low,2026-05-07 22:22:23.740018,64.72,1,0,2026-05-07
CUST00275,Evelyn,Robinson,evelyn.robinson274@example.com,23,Male,Belgium,City_15,Individual,2023-01-24 01:27:33,706,True,1.0,3522.04,3509.73,3522.04,3522.04,14.0,1.0,2022-08-20 09:23:37,2022-08-20 09:23:37,863.0,0.04,4468.87,10.0,9117.31,911.73,High,1,1,1,3,Lost,1,0.99,1,High,2026-05-07 22:22:23.740018,4.99,0,0,2026-05-07
CUST00276,Noah,Sanchez,noah.sanchez275@example.com,39,Female,Germany,City_2,Startup,2022-04-28 02:33:08,977,True,1.0,1374.93,1355.11,1374.93,1374.93,12.0,1.0,2023-11-23 23:52:51,2023-11-23 23:52:51,402.0,0.08,3745.15,1.0,143.77,143.77,Medium,1,1,1,3,Lost,1,0.99,1,High,2026-05-07 22:22:23.740018,1.41,0,0,2026-05-07
CUST00277,Mia,Clark,mia.clark276@example.com,28,Male,Germany,City_34,SMB,2023-11-20 09:06:41,406,True,4.0,28299.53,28243.8,7074.88,11806.39,96.0,3.0,2024-03-04 03:31:10,2024-10-25 12:52:17,66.0,0.4,102950.12,18.0,15314.71,850.82,VIP,4,3,5,12,Loyal,0,0.04,0,Low,2026-05-07 22:22:23.740018,69.7,1,0,2026-05-07
CUST00278,Abigail,Miller,abigail.miller277@example.com,65,Female,United Kingdom,City_31,SMB,2024-05-04 21:36:53,239,True,4.0,18800.14,18744.95,4700.04,11505.44,63.0,4.0,2024-02-21 04:12:19,2024-12-27 20:16:24,2.0,0.39,65770.46,16.0,12212.42,763.28,VIP,5,3,5,13,Loyal,0,0.06,0,Low,2026-05-07 22:22:23.740018,78.66,1,0,2026-05-07
CUST00279,Olivia,Lee,olivia.lee278@example.com,33,Prefer not to say,Spain,City_1,Individual,2022-06-02 02:18:07,942,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,9999.0,0.0,0.0,0.0,0.0,0.0,No Revenue,1,1,1,3,Lost,1,1.0,1,High,2026-05-07 22:22:23.740018,0.0,0,0,2026-05-07
CUST00280,Noah,Ramirez,noah.ramirez279@example.com,50,Non-binary,Sweden,City_22,Enterprise,2022-03-20 14:04:10,1016,False,5.0,21408.13,21315.22,4281.63,7079.54,82.0,3.0,2024-01-07 20:41:59,2024-08-11 19:59:35,141.0,0.43,65663.59,21.0,18597.74,885.61,VIP,2,4,5,11,At Risk,1,0.96,1,High,2026-05-07 22:22:23.740018,21.07,1,0,2026-05-07
CUST00281,Amelia,Lee,amelia.lee280@example.com,26,Male,Germany,City_40,SMB,2024-10-10 01:43:25,81,True,5.0,11374.68,11302.22,2274.94,7489.05,44.0,4.0,2024-04-12 01:55:50,2024-07-06 14:07:54,177.0,0.58,47539.22,8.0,11074.0,1384.25,VIP,2,4,3,9,At Risk,1,0.96,1,High,2026-05-07 22:22:23.740018,140.43,0,0,2026-05-07
CUST00282,Sarah,Taylor,sarah.taylor281@example.com,23,Prefer not to say,France,City_13,SMB,2024-04-19 18:34:44,255,False,2.0,16057.0,16028.44,8028.5,8344.31,47.0,2.0,2024-05-05 19:11:20,2024-12-25 16:18:53,5.0,0.25,73566.59,8.0,7378.63,922.33,VIP,5,1,4,10,New Customer,0,0.04,0,Low,2026-05-07 22:22:23.740018,62.97,0,0,2026-05-07
CUST00283,Karen,White,karen.white282@example.com,33,Prefer not to say,United States,City_9,SMB,2022-01-23 22:12:45,1071,True,1.0,578.93,570.18,578.93,578.93,11.0,1.0,2024-02-15 09:21:51,2024-02-15 09:21:51,319.0,0.1,1987.24,3.0,3433.96,1144.65,Medium,1,1,1,3,Lost,1,0.98,1,High,2026-05-07 22:22:23.740018,0.54,0,0,2026-05-07
CUST00284,Thomas,Martinez,thomas.martinez283@example.com,46,Male,Spain,City_22,SMB,2022-05-25 21:05:17,949,True,4.0,5233.71,5175.81,1308.43,4147.78,39.0,3.0,2022-09-07 02:02:08,2024-04-17 22:00:20,256.0,0.14,6782.14,10.0,12052.28,1205.23,High,2,3,2,7,Need Attention,1,0.96,1,High,2026-05-07 22:22:23.740018,5.51,0,0,2026-05-07
CUST00285,Joseph,Walker,joseph.walker284@example.com,20,Male,Australia,Unknown,Enterprise,2023-01-03 04:51:58,727,True,2.0,6340.44,6309.28,3170.22,4242.56,43.0,2.0,2024-06-16 20:34:14,2024-11-27 06:50:59,33.0,0.31,35422.36,16.0,14451.88,903.24,High,4,1,2,7,New Customer,0,0.06,0,Low,2026-05-07 22:22:23.740018,8.72,0,0,2026-05-07
CUST00286,Linda,Jones,linda.jones285@example.com,37,Prefer not to say,Sweden,City_12,SMB,2022-09-16 08:31:39,836,False,6.0,18909.86,18837.96,3151.64,6099.13,97.0,4.0,2024-01-23 19:36:40,2024-11-02 05:55:44,58.0,0.53,60544.73,18.0,18419.81,1023.32,VIP,4,5,5,14,Champion,0,0.0,0,Low,2026-05-07 22:22:23.740018,22.62,1,0,2026-05-07
CUST00287,Richard,Garcia,richard.garcia286@example.com,53,Male,United Kingdom,City_21,Enterprise,2023-09-24 08:12:51,463,True,5.0,9312.93,9248.08,1862.59,4809.11,60.0,4.0,2022-03-05 21:15:02,2024-03-09 13:34:14,296.0,0.15,9900.64,20.0,22359.8,1117.99,High,1,4,2,7,Need Attention,1,0.98,1,High,2026-05-07 22:22:23.740018,20.11,0,0,2026-05-07
CUST00288,Liam,Garcia,liam.garcia287@example.com,36,Male,United Kingdom,City_4,Startup,2024-01-25 10:00:48,340,True,4.0,10260.05,10185.12,2565.01,6581.49,40.0,3.0,2024-02-04 00:28:42,2024-12-25 18:12:27,5.0,0.37,34044.71,13.0,18032.58,1387.12,VIP,5,3,3,11,Potential Loyal,0,0.02,0,Low,2026-05-07 22:22:23.740018,30.18,0,0,2026-05-07
CUST00289,Linda,Garcia,linda.garcia288@example.com,43,Non-binary,Netherlands,City_2,Enterprise,2024-01-18 18:20:33,347,True,1.0,447.01,422.37,447.01,447.01,15.0,1.0,2023-02-09 14:01:26,2023-02-09 14:01:26,690.0,0.04,709.39,2.0,3423.65,1711.82,Low,1,1,1,3,Lost,1,0.98,1,High,2026-05-07 22:22:23.740018,1.29,0,0,2026-05-07
CUST00290,Benjamin,Ramirez,benjamin.ramirez289@example.com,20,Non-binary,Germany,City_10,Individual,2022-11-29 01:04:36,762,True,2.0,2392.92,2370.53,1196.46,2077.27,10.0,2.0,2024-02-28 02:11:12,2024-10-08 13:09:20,83.0,0.2,8562.9,8.0,9980.97,1247.62,High,3,1,1,5,Promising,0,0.06,0,Low,2026-05-07 22:22:23.740018,3.14,0,0,2026-05-07
CUST00291,Elizabeth,Miller,elizabeth.miller290@example.com,36,Male,Belgium,City_38,Startup,2023-09-15 23:51:56,471,True,7.0,25613.89,25509.82,3659.13,12897.0,96.0,6.0,2024-01-19 12:40:58,2024-11-07 03:35:30,53.0,0.62,81061.3,11.0,12828.91,1166.26,VIP,4,5,5,14,Champion,0,0.02,0,Low,2026-05-07 22:22:23.740018,54.38,1,0,2026-05-07
CUST00292,Richard,White,richard.white291@example.com,37,Prefer not to say,France,City_46,Enterprise,2022-04-02 02:05:10,1003,True,5.0,10522.63,10474.52,2104.53,3302.52,35.0,3.0,2024-01-27 12:56:50,2024-12-22 11:16:42,8.0,0.45,34089.59,13.0,12773.72,982.59,VIP,5,4,3,12,Potential Loyal,0,0.02,0,Low,2026-05-07 22:22:23.740018,10.49,0,0,2026-05-07
CUST00293,Susan,Rodriguez,susan.rodriguez292@example.com,49,Female,Sweden,City_10,Enterprise,2022-09-13 18:07:00,839,True,11.0,26974.67,26847.66,2452.24,7470.75,154.0,6.0,2024-02-20 22:18:20,2024-12-25 14:13:21,5.0,1.07,94368.25,14.0,14185.37,1013.24,VIP,5,5,5,15,Champion,0,0.02,0,Low,2026-05-07 22:22:23.740018,32.15,1,0,2026-05-07
CUST00294,Ethan,Brown,ethan.brown293@example.com,24,Male,Germany,City_50,Enterprise,2023-08-12 17:08:31,506,True,1.0,1194.84,1185.67,1194.84,1194.84,12.0,1.0,2023-05-30 23:44:14,2023-05-30 23:44:14,579.0,0.05,2259.67,9.0,9579.39,1064.38,Medium,1,1,1,3,Lost,1,1.0,1,High,2026-05-07 22:22:23.740018,2.36,0,0,2026-05-07
CUST00295,Sarah,Perez,sarah.perez294@example.com,69,Male,Spain,City_8,Enterprise,2022-01-04 08:21:29,1091,True,6.0,23434.67,23387.77,3905.78,9303.02,88.0,4.0,2022-07-16 11:16:27,2024-04-28 00:03:37,246.0,0.2,28575.68,10.0,10978.82,1097.88,VIP,2,5,5,12,At Risk,1,0.98,1,High,2026-05-07 22:22:23.740018,21.48,1,0,2026-05-07
CUST00296,Evelyn,Davis,evelyn.davis295@example.com,58,Female,Belgium,City_34,Enterprise,2023-08-30 11:58:41,488,True,7.0,28337.57,28287.73,4048.22,6987.74,130.0,3.0,2024-05-19 00:27:37,2024-11-14 06:26:09,46.0,0.95,137909.51,15.0,10667.56,711.17,VIP,4,5,5,14,Champion,0,0.0,0,Low,2026-05-07 22:22:23.740018,58.07,1,0,2026-05-07
CUST00297,Charles,Clark,charles.clark296@example.com,50,Female,Germany,City_24,Enterprise,2023-02-16 23:29:11,682,True,4.0,10247.47,10212.13,2561.87,5114.43,60.0,3.0,2024-02-06 18:58:52,2024-10-23 09:57:00,68.0,0.37,34210.3,6.0,6146.76,1024.46,VIP,4,3,3,10,Potential Loyal,0,0.02,0,Low,2026-05-07 22:22:23.740018,15.03,0,0,2026-05-07
CUST00298,Michael,Thompson,michael.thompson297@example.com,57,Female,Germany,City_5,Individual,2023-12-08 19:56:29,388,True,3.0,14377.33,14339.32,4792.44,10668.73,58.0,3.0,2024-01-23 17:21:23,2024-07-29 05:47:00,154.0,0.27,46032.68,11.0,11778.25,1070.75,VIP,2,2,4,8,Need Attention,1,0.99,1,High,2026-05-07 22:22:23.740018,37.05,0,0,2026-05-07
CUST00299,Richard,Ramirez,richard.ramirez298@example.com,56,Non-binary,Germany,City_24,Individual,2023-03-20 02:51:43,651,False,4.0,20497.65,20474.75,5124.41,9130.41,78.0,3.0,2024-01-02 14:27:16,2024-12-17 20:54:27,12.0,0.34,61831.75,10.0,7312.41,731.24,VIP,5,3,5,13,Loyal,0,0.06,0,Low,2026-05-07 22:22:23.740018,31.49,1,0,2026-05-07
CUST00300,Charles,Brown,charles.brown299@example.com,35,Non-binary,Netherlands,City_46,Individual,2023-10-20 02:51:43,437,True,3.0,6582.87,6558.46,2194.29,3859.93,22.0,3.0,2024-04-04 05:28:20,2024-10-13 07:32:27,78.0,0.34,26697.2,13.0,13747.41,1057.49,High,3,2,2,7,Promising,0,0.01,0,Low,2026-05-07 22:22:23.740018,15.06,0,0,2026-05-07
CUST00301,Joseph,Jackson,joseph.jackson300@example.com,57,Non-binary,Netherlands,City_43,Enterprise,2024-05-13 08:32:41,231,True,2.0,5787.54,5747.75,2893.77,3997.9,38.0,2.0,2022-05-14 17:13:10,2023-06-11 20:32:24,567.0,0.06,6594.54,5.0,6366.77,1273.35,High,1,1,2,4,Lost,1,1.0,1,High,2026-05-07 22:22:23.740018,25.05,0,0,2026-05-07
CUST00302,Emma,Martin,emma.martin301@example.com,18,Prefer not to say,Italy,City_26,Startup,2024-10-25 04:21:03,66,True,3.0,9239.81,9208.39,3079.94,4813.07,58.0,3.0,2024-01-09 15:15:31,2024-03-12 21:29:50,292.0,0.26,28420.2,5.0,5985.24,1197.05,High,1,2,2,5,Lost,1,0.92,1,High,2026-05-07 22:22:23.740018,140.0,0,0,2026-05-07
CUST00303,Elizabeth,Thompson,elizabeth.thompson302@example.com,28,Male,France,City_38,Individual,2024-01-27 00:25:31,338,True,5.0,14126.53,14068.98,2825.31,6928.02,66.0,5.0,2024-01-25 20:07:41,2024-12-26 20:17:28,3.0,0.45,45629.94,9.0,10598.99,1177.67,VIP,5,4,4,13,Champion,0,0.01,0,Low,2026-05-07 22:22:23.740018,41.79,0,0,2026-05-07
CUST00304,Karen,Miller,karen.miller303@example.com,45,Non-binary,Belgium,City_7,SMB,2022-08-29 11:14:38,854,True,6.0,27051.54,26985.4,4508.59,11274.5,114.0,6.0,2024-01-24 00:23:31,2024-08-13 03:46:17,139.0,0.54,86866.38,16.0,15016.61,938.54,VIP,2,5,5,12,At Risk,1,0.85,1,High,2026-05-07 22:22:23.740018,31.68,1,0,2026-05-07
CUST00305,James,Allen,james.allen304@example.com,74,Prefer not to say,France,City_22,SMB,2022-10-22 23:54:20,799,True,5.0,11891.08,11854.53,2378.22,4251.32,80.0,4.0,2024-09-11 12:51:45,2024-12-28 16:58:08,2.0,1.38,118370.3,8.0,9918.12,1239.76,VIP,5,4,3,12,Potential Loyal,0,0.02,0,Low,2026-05-07 22:22:23.740018,14.88,0,0,2026-05-07
CUST00306,Benjamin,Wilson,benjamin.wilson305@example.com,42,Prefer not to say,France,City_20,Enterprise,2023-04-06 22:04:10,633,True,2.0,3298.38,3276.98,1649.19,2442.16,9.0,2.0,2024-01-07 07:56:59,2024-06-28 18:37:09,185.0,0.17,10088.62,6.0,8340.81,1390.14,High,2,1,1,4,Lost,1,0.96,1,High,2026-05-07 22:22:23.740018,5.21,0,0,2026-05-07
CUST00307,William,Martinez,william.martinez306@example.com,67,Female,Germany,City_21,Startup,2022-12-05 04:28:39,756,True,2.0,998.35,969.29,499.17,690.26,34.0,2.0,2024-10-16 13:10:29,2024-10-19 07:00:22,72.0,0.81,14575.91,7.0,8481.02,1211.57,Medium,4,1,1,6,New Customer,0,0.03,0,Low,2026-05-07 22:22:23.740018,1.32,0,0,2026-05-07
CUST00308,Sarah,Walker,sarah.walker307@example.com,40,Female,Australia,City_9,Individual,2022-04-01 20:24:54,1003,True,3.0,8672.91,8629.79,2890.97,4717.68,30.0,2.0,2024-06-13 07:18:13,2024-08-21 01:21:25,131.0,0.46,47484.18,17.0,21303.61,1253.15,High,2,2,2,6,Lost,1,0.94,1,High,2026-05-07 22:22:23.740018,8.65,0,0,2026-05-07
CUST00309,John,Anderson,john.anderson308@example.com,46,Non-binary,United States,City_11,Enterprise,2024-06-18 17:24:22,195,True,4.0,27767.42,27725.04,6941.86,10800.59,73.0,3.0,2024-02-20 23:40:49,2024-10-10 04:55:51,81.0,0.39,97141.61,15.0,13900.03,926.67,VIP,3,3,5,11,Loyal,0,0.03,0,Low,2026-05-07 22:22:23.740018,142.4,1,0,2026-05-07
CUST00310,Patricia,Miller,patricia.miller309@example.com,47,Male,United Kingdom,City_47,Startup,2024-04-22 06:30:08,252,True,4.0,16968.78,16940.29,4242.2,8518.36,85.0,3.0,2024-02-20 10:49:24,2024-09-07 08:31:13,114.0,0.39,59174.57,13.0,13641.74,1049.36,VIP,3,3,4,10,Loyal,1,0.98,1,High,2026-05-07 22:22:23.740018,67.34,0,0,2026-05-07
CUST00311,Abigail,Thompson,abigail.thompson310@example.com,46,Male,United States,City_28,SMB,2022-04-05 16:39:46,1000,True,1.0,862.97,857.86,862.97,862.97,4.0,1.0,2024-07-10 03:30:12,2024-07-10 03:30:12,173.0,0.18,5462.15,4.0,4883.53,1220.88,Medium,2,1,1,4,Lost,1,0.98,1,High,2026-05-07 22:22:23.740018,0.86,0,0,2026-05-07
CUST00312,Charles,White,charles.white311@example.com,52,Male,France,City_41,Individual,2023-05-03 04:02:05,607,True,2.0,11659.04,11642.62,5829.52,6993.63,33.0,2.0,2024-10-12 13:47:20,2024-12-08 19:23:15,22.0,0.77,161603.15,7.0,6366.3,909.47,VIP,5,1,3,9,New Customer,0,0.02,0,Low,2026-05-07 22:22:23.740018,19.21,0,0,2026-05-07
CUST00313,William,Davis,william.davis312@example.com,24,Prefer not to say,Sweden,City_32,Enterprise,2022-03-30 19:16:33,1006,True,5.0,8126.02,8063.15,1625.2,2895.19,44.0,4.0,2024-09-13 16:15:49,2024-12-23 11:13:16,7.0,1.41,82388.81,16.0,16440.15,1027.51,High,5,4,2,11,Need Attention,0,0.02,0,Low,2026-05-07 22:22:23.740018,8.08,0,0,2026-05-07
CUST00314,Harper,Moore,harper.moore313@example.com,33,Prefer not to say,Netherlands,City_42,Enterprise,2022-03-19 21:26:30,1016,True,5.0,22330.06,22286.57,4466.01,9701.96,95.0,3.0,2024-08-10 00:02:54,2024-12-29 05:27:01,1.0,1.07,172193.07,17.0,18897.14,1111.6,VIP,5,4,5,14,Champion,0,0.02,0,Low,2026-05-07 22:22:23.740018,21.98,1,0,2026-05-07
CUST00315,Michael,Anderson,michael.anderson314@example.com,43,Prefer not to say,Spain,City_21,Startup,2024-06-26 11:43:09,187,True,2.0,2699.04,2683.03,1349.52,2449.93,17.0,2.0,2023-11-05 18:25:14,2024-05-24 00:31:42,220.0,0.14,7020.07,10.0,10916.32,1091.63,High,2,1,1,4,Lost,1,0.98,1,High,2026-05-07 22:22:23.740018,14.43,0,0,2026-05-07
CUST00316,James,Ramirez,james.ramirez315@example.com,46,Prefer not to say,France,City_12,Enterprise,2024-01-11 15:57:51,354,True,2.0,5346.96,5319.71,2673.48,3254.82,34.0,2.0,2024-05-18 02:39:31,2024-08-12 10:42:40,140.0,0.27,25906.73,7.0,8181.29,1168.76,High,2,1,2,5,Lost,1,0.96,1,High,2026-05-07 22:22:23.740018,15.1,0,0,2026-05-07
CUST00317,Charles,Johnson,charles.johnson316@example.com,74,Male,Belgium,City_46,Enterprise,2024-02-21 03:37:15,313,True,6.0,9907.47,9808.28,1651.24,5107.22,70.0,5.0,2022-03-05 11:54:20,2023-12-05 08:23:09,391.0,0.18,10522.48,15.0,15932.14,1062.14,High,1,5,3,9,At Risk,1,1.0,1,High,2026-05-07 22:22:23.740018,31.65,0,0,2026-05-07
CUST00318,Ethan,Moore,ethan.moore317@example.com,69,Male,United States,City_36,Individual,2024-04-05 01:49:03,269,True,4.0,13192.98,13135.17,3298.25,10633.08,59.0,3.0,2024-02-05 16:57:17,2024-12-08 02:05:29,22.0,0.37,43909.77,6.0,7671.15,1278.53,VIP,5,3,3,11,Potential Loyal,0,0.03,0,Low,2026-05-07 22:22:23.740018,49.04,0,0,2026-05-07
CUST00319,Ethan,Johnson,ethan.johnson318@example.com,66,Female,Sweden,City_45,SMB,2022-09-02 13:31:03,850,False,4.0,19185.06,19119.51,4796.27,11684.11,77.0,3.0,2024-03-21 11:19:26,2024-10-10 11:22:51,81.0,0.43,73970.57,7.0,8214.99,1173.57,VIP,3,3,5,11,Loyal,0,0.05,0,Low,2026-05-07 22:22:23.740018,22.57,1,0,2026-05-07
CUST00320,Mason,Lopez,mason.lopez319@example.com,19,Male,Spain,City_40,SMB,2022-03-30 08:37:27,1006,False,4.0,7406.18,7354.23,1851.54,2568.11,57.0,3.0,2024-02-26 15:07:36,2024-11-02 03:52:33,58.0,0.4,26330.41,10.0,12124.36,1212.44,High,4,3,2,9,Need Attention,0,0.02,0,Low,2026-05-07 22:22:23.740018,7.36,0,0,2026-05-07
CUST00321,Olivia,Moore,olivia.moore320@example.com,18,Prefer not to say,Germany,City_23,Startup,2024-02-28 21:13:07,305,True,6.0,23251.53,23168.72,3875.25,8512.71,93.0,4.0,2024-04-03 00:52:40,2024-11-05 10:05:08,55.0,0.67,93949.91,16.0,16234.42,1014.65,VIP,4,5,5,14,Champion,0,0.01,0,Low,2026-05-07 22:22:23.740018,76.23,1,0,2026-05-07
CUST00322,Elizabeth,Martin,elizabeth.martin321@example.com,65,Prefer not to say,Germany,City_15,SMB,2022-05-05 10:46:18,970,True,3.0,17170.42,17102.74,5723.47,9434.7,51.0,2.0,2024-01-28 10:57:31,2024-11-16 23:23:07,43.0,0.27,55791.13,16.0,17928.6,1120.54,VIP,4,2,4,10,New Customer,0,0.07,0,Low,2026-05-07 22:22:23.740018,17.7,1,0,2026-05-07
CUST00323,Patricia,Perez,patricia.perez322@example.com,29,Non-binary,France,City_43,Startup,2022-10-16 16:03:24,806,False,5.0,25779.72,25705.8,5155.94,12309.95,106.0,4.0,2024-02-15 20:23:34,2024-11-25 04:28:47,35.0,0.48,88769.79,13.0,14455.71,1111.98,VIP,4,4,5,13,Champion,0,0.02,0,Low,2026-05-07 22:22:23.740018,31.98,1,0,2026-05-07
CUST00324,Thomas,Thompson,thomas.thompson323@example.com,22,Male,Germany,City_38,Individual,2022-04-17 10:39:37,988,True,5.0,16323.85,16227.29,3264.77,7526.41,80.0,3.0,2024-01-20 09:38:32,2024-10-04 01:05:08,87.0,0.44,51810.48,13.0,13027.74,1002.13,VIP,3,4,4,11,Loyal,0,0.02,0,Low,2026-05-07 22:22:23.740018,16.52,0,0,2026-05-07
CUST00325,Ethan,Smith,ethan.smith324@example.com,54,Male,United States,City_12,Startup,2024-07-13 08:31:00,170,True,3.0,9823.43,9787.7,3274.48,4957.31,71.0,3.0,2022-11-13 05:11:37,2023-08-18 04:08:51,500.0,0.12,13826.04,10.0,7051.0,705.1,High,1,2,3,6,Need Attention,1,1.0,1,High,2026-05-07 22:22:23.740018,57.78,0,0,2026-05-07
CUST00326,Linda,Lopez,linda.lopez325@example.com,49,Female,Belgium,City_25,SMB,2022-04-16 13:45:52,989,True,2.0,1836.77,1792.33,918.38,1745.55,24.0,2.0,2024-11-05 23:57:04,2024-12-20 05:25:52,10.0,1.13,37245.61,11.0,9015.07,819.55,Medium,5,1,1,7,New Customer,0,0.03,0,Low,2026-05-07 22:22:23.740018,1.86,0,0,2026-05-07
CUST00327,Robert,Martinez,robert.martinez326@example.com,72,Female,Netherlands,City_20,Enterprise,2024-11-14 21:44:54,45,True,4.0,14308.05,14255.97,3577.01,7017.27,53.0,3.0,2024-03-05 23:11:34,2024-08-25 11:51:17,127.0,0.41,52399.05,6.0,7251.13,1208.52,VIP,3,3,4,10,Loyal,1,0.96,1,High,2026-05-07 22:22:23.740018,317.96,0,0,2026-05-07
CUST00328,Sophia,Sanchez,sophia.sanchez327@example.com,26,Prefer not to say,Belgium,City_47,Individual,2023-01-01 09:02:12,729,True,5.0,17006.71,16967.49,3401.34,5189.15,77.0,4.0,2024-01-24 13:46:00,2024-12-29 15:06:25,1.0,0.45,54610.99,15.0,16060.54,1070.7,VIP,5,4,4,13,Champion,0,0.03,0,Low,2026-05-07 22:22:23.740018,23.33,1,0,2026-05-07
CUST00329,Harper,Jones,harper.jones328@example.com,58,Non-binary,Netherlands,City_45,SMB,2023-09-20 05:50:37,467,True,5.0,12894.76,12849.98,2578.95,6243.05,63.0,4.0,2024-02-22 20:28:17,2024-12-06 02:53:20,24.0,0.49,45401.16,16.0,19022.25,1188.89,VIP,5,4,3,12,Potential Loyal,0,0.0,0,Low,2026-05-07 22:22:23.740018,27.61,0,0,2026-05-07
